College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Project_Rank_in_CGPA
clg0087,113.0,5.23,5.32,4.0,no,5.0,10.0,0.0,no,6.0
clg0076,99.0,7.51,7.56,1.0,no,6.0,1.0,3.0,no,3.0
clg0062,87.0,9.34,9.79,10.0,yes,5.0,1.0,0.0,no,6.0
clg0029,96.0,7.55,6.45,1.0,no,1.0,5.0,3.0,no,3.0
clg0018,113.0,9.14,8.97,3.0,yes,5.0,2.0,4.0,yes,2.0
clg0048,103.0,5.21,7.56,9.0,no,1.0,5.0,4.0,no,2.0
clg0015,99.0,8.29,8.57,10.0,no,3.0,9.0,1.0,no,5.0
clg0029,109.0,7.85,7.58,9.0,no,8.0,1.0,0.0,no,5.0
clg0062,90.0,5.55,5.18,1.0,no,5.0,7.0,5.0,no,1.0
clg0078,86.0,5.16,5.56,2.0,yes,7.0,4.0,2.0,no,4.0
clg0073,77.0,6.4,5.96,8.0,no,4.0,9.0,3.0,no,3.0
clg0032,96.0,9.86,9.91,4.0,no,6.0,4.0,0.0,no,6.0
clg0078,99.0,9.83,9.92,7.0,yes,5.0,7.0,4.0,no,2.0
clg0059,100.0,6.75,6.91,2.0,yes,9.0,4.0,2.0,no,4.0
clg0009,100.0,9.89,9.71,1.0,yes,8.0,4.0,3.0,no,3.0
clg0037,137.0,7.58,8.03,6.0,yes,4.0,5.0,1.0,no,5.0
clg0015,82.0,9.83,7.56,5.0,yes,1.0,9.0,2.0,yes,4.0
clg0041,99.0,7.85,7.65,6.0,no,6.0,3.0,3.0,no,3.0
clg0087,99.0,7.97,7.58,7.0,no,1.0,6.0,1.0,no,4.0
clg0058,95.0,7.75,7.41,8.0,yes,2.0,9.0,1.0,no,5.0
clg0003,117.0,7.73,7.62,3.0,no,9.0,6.0,4.0,no,2.0
clg0059,96.0,8.2,8.08,4.0,no,6.0,1.0,0.0,no,5.0
clg0057,105.0,8.41,8.49,8.0,no,10.0,9.0,4.0,no,2.0
clg0062,109.0,7.11,7.2,6.0,no,5.0,7.0,1.0,no,5.0
clg0022,106.0,7.36,7.26,8.0,no,9.0,5.0,0.0,no,6.0
clg0025,99.0,7.69,7.56,4.0,yes,2.0,6.0,1.0,no,5.0
clg0032,124.0,7.55,8.33,6.0,no,5.0,3.0,3.0,yes,2.0
clg0064,95.0,5.86,5.54,7.0,yes,1.0,7.0,0.0,no,6.0
clg0093,114.0,8.61,8.71,5.0,yes,1.0,9.0,5.0,yes,1.0
clg0078,112.0,9.46,9.43,6.0,no,6.0,2.0,2.0,yes,4.0
clg0022,87.0,7.7,8.06,1.0,yes,6.0,1.0,3.0,no,3.0
clg0017,112.0,9.08,9.41,5.0,yes,5.0,2.0,4.0,yes,2.0
clg0094,89.0,5.35,4.91,8.0,yes,9.0,6.0,2.0,no,2.0
clg0053,110.0,5.59,5.99,6.0,yes,8.0,6.0,0.0,no,5.0
clg0082,94.0,5.22,5.29,2.0,no,10.0,6.0,3.0,no,3.0
clg0022,102.0,5.35,4.9,4.0,no,3.0,3.0,3.0,no,3.0
clg0062,95.0,9.48,9.8,10.0,yes,5.0,3.0,3.0,no,3.0
clg0060,107.0,9.01,9.29,10.0,yes,1.0,5.0,3.0,no,3.0
clg0043,124.0,8.56,8.96,6.0,yes,6.0,10.0,5.0,yes,1.0
clg0098,95.0,5.96,7.56,8.0,no,8.0,2.0,4.0,no,2.0
clg0039,104.0,9.81,9.93,6.0,no,5.0,5.0,2.0,no,3.0
clg0030,99.0,9.32,9.38,7.0,yes,6.0,8.0,2.0,no,4.0
clg0026,102.0,7.62,7.56,1.0,no,6.0,1.0,2.0,no,4.0
clg0007,87.0,5.65,5.2,3.0,yes,10.0,7.0,3.0,no,3.0
clg0018,105.0,7.5,7.62,8.0,no,5.0,6.0,5.0,no,1.0
clg0019,111.0,9.68,9.2,9.0,no,4.0,3.0,1.0,no,5.0
clg0079,111.0,5.1,5.24,1.0,yes,4.0,3.0,1.0,no,5.0
clg0063,90.0,9.57,9.66,8.0,yes,6.0,3.0,4.0,no,2.0
clg0052,74.0,7.55,7.68,9.0,yes,4.0,4.0,5.0,no,1.0
clg0068,106.0,7.93,7.65,6.0,no,5.0,3.0,1.0,no,5.0
clg0088,99.0,5.92,5.92,5.0,no,6.0,8.0,2.0,no,4.0
clg0090,97.0,5.09,5.39,5.0,no,3.0,5.0,3.0,no,3.0
clg0020,98.0,7.15,7.26,10.0,yes,5.0,10.0,3.0,no,3.0
clg0025,92.0,7.55,9.79,1.0,yes,9.0,9.0,4.0,yes,2.0
clg0019,68.0,7.96,7.85,1.0,no,0.0,2.0,3.0,no,2.0
clg0056,96.0,9.72,10.07,7.0,no,9.0,5.0,2.0,no,2.0
clg0056,99.0,7.55,7.19,8.0,no,5.0,9.0,3.0,yes,3.0
clg0084,81.0,7.55,9.28,7.0,yes,5.0,7.0,0.0,no,6.0
clg0042,106.0,7.55,9.7,2.0,no,4.0,5.0,2.0,no,3.0
clg0032,82.0,8.25,8.34,6.0,no,6.0,3.0,0.0,no,6.0
clg0034,95.0,7.55,5.07,6.0,yes,3.0,6.0,5.0,no,1.0
clg0034,99.0,9.84,9.72,9.0,no,4.0,1.0,1.0,no,5.0
clg0098,105.0,7.17,6.78,6.0,no,7.0,4.0,2.0,no,3.0
clg0062,86.0,9.51,9.3,4.0,no,2.0,10.0,5.0,yes,1.0
clg0025,93.0,9.4,9.44,7.0,no,3.0,2.0,3.0,no,3.0
clg0018,96.0,8.04,8.34,6.0,yes,10.0,4.0,3.0,no,3.0
clg0028,108.0,8.48,8.33,7.0,yes,3.0,4.0,0.0,no,5.0
clg0070,80.0,6.24,6.49,5.0,no,5.0,3.0,0.0,no,6.0
clg0042,114.0,7.79,7.56,8.0,no,1.0,9.0,1.0,yes,5.0
clg0078,99.0,7.8,7.94,4.0,yes,3.0,7.0,2.0,no,4.0
clg0029,99.0,9.59,9.37,7.0,no,5.0,5.0,4.0,no,2.0
clg0004,103.0,7.55,7.56,8.0,no,7.0,10.0,1.0,no,5.0
clg0062,123.0,8.51,8.62,2.0,no,8.0,4.0,5.0,yes,1.0
clg0062,85.0,7.55,7.56,5.0,yes,5.0,3.0,5.0,no,1.0
clg0095,89.0,6.04,5.86,1.0,no,2.0,6.0,3.0,no,2.0
clg0018,99.0,9.4,9.4,6.0,yes,4.0,4.0,2.0,no,4.0
clg0096,117.0,8.47,8.5,9.0,no,3.0,10.0,1.0,yes,4.0
clg0078,100.0,8.75,8.65,3.0,yes,0.0,2.0,5.0,no,1.0
clg0075,130.0,9.85,9.39,9.0,no,6.0,6.0,3.0,yes,3.0
clg0032,86.0,9.09,9.49,2.0,no,0.0,5.0,1.0,no,5.0
clg0071,91.0,5.47,5.93,7.0,no,3.0,4.0,5.0,no,1.0
clg0025,103.0,8.71,7.56,8.0,no,8.0,9.0,0.0,no,6.0
clg0023,95.0,8.18,7.82,8.0,yes,2.0,6.0,1.0,no,5.0
clg0009,77.0,8.69,7.56,5.0,no,7.0,7.0,4.0,no,2.0
clg0055,116.0,7.87,7.56,2.0,no,2.0,6.0,4.0,no,2.0
clg0027,141.0,5.24,7.56,4.0,no,7.0,6.0,0.0,no,6.0
clg0059,76.0,8.78,9.26,3.0,no,4.0,6.0,1.0,no,5.0
clg0052,110.0,6.36,7.56,6.0,yes,5.0,6.0,2.0,no,4.0
clg0094,112.0,5.02,5.0,8.0,no,0.0,6.0,0.0,no,3.0
clg0038,89.0,5.7,7.56,8.0,no,9.0,7.0,5.0,no,1.0
clg0024,109.0,7.17,7.66,5.0,no,1.0,2.0,5.0,no,1.0
clg0071,77.0,6.86,6.91,7.0,no,6.0,10.0,0.0,no,6.0
clg0002,99.0,6.08,5.63,10.0,no,9.0,7.0,1.0,no,4.0
clg0099,107.0,9.97,10.25,7.0,yes,5.0,6.0,4.0,no,2.0
clg0064,99.0,8.54,8.33,3.0,no,6.0,6.0,1.0,no,4.0
clg0062,127.0,8.56,8.73,5.0,no,3.0,2.0,4.0,yes,2.0
clg0059,121.0,8.85,8.47,8.0,yes,2.0,1.0,2.0,yes,4.0
clg0060,86.0,5.85,5.53,8.0,yes,9.0,5.0,0.0,no,6.0
clg0047,115.0,7.63,7.56,9.0,no,7.0,7.0,1.0,no,5.0
clg0083,117.0,7.55,9.22,9.0,no,5.0,6.0,2.0,yes,4.0
clg0078,95.0,6.87,6.62,7.0,no,9.0,1.0,0.0,no,6.0
clg0062,79.0,9.71,9.9,5.0,yes,9.0,3.0,0.0,no,6.0
clg0011,106.0,6.93,6.45,2.0,yes,1.0,7.0,4.0,no,2.0
clg0075,98.0,9.39,9.73,9.0,no,8.0,1.0,3.0,no,3.0
clg0062,99.0,9.84,9.8,4.0,no,5.0,6.0,4.0,no,2.0
clg0065,99.0,7.21,6.96,7.0,no,2.0,6.0,0.0,no,5.0
clg0046,66.0,5.18,7.56,8.0,yes,7.0,10.0,0.0,no,6.0
clg0039,116.0,6.58,6.48,8.0,no,6.0,1.0,3.0,no,1.0
clg0060,77.0,8.06,8.35,2.0,yes,5.0,3.0,3.0,no,3.0
clg0077,105.0,9.82,10.08,7.0,yes,7.0,2.0,4.0,no,2.0
clg0094,113.0,6.17,5.93,10.0,yes,3.0,3.0,1.0,no,5.0
clg0062,78.0,6.23,6.5,7.0,no,3.0,3.0,1.0,no,4.0
clg0028,75.0,5.68,5.25,2.0,yes,5.0,6.0,4.0,no,2.0
clg0062,123.0,5.45,7.56,1.0,yes,9.0,2.0,0.0,no,6.0
clg0087,88.0,6.09,7.56,5.0,yes,5.0,6.0,0.0,no,6.0
clg0001,136.0,9.29,7.56,5.0,no,0.0,2.0,2.0,yes,4.0
clg0050,104.0,6.86,7.56,10.0,no,1.0,6.0,5.0,no,1.0
clg0001,104.0,7.8,8.05,6.0,no,6.0,3.0,3.0,no,2.0
clg0025,112.0,6.05,6.5,1.0,no,2.0,10.0,0.0,no,5.0
clg0084,104.0,8.22,7.98,10.0,no,7.0,8.0,0.0,no,5.0
clg0034,87.0,8.75,8.71,10.0,yes,9.0,4.0,2.0,no,4.0
clg0083,93.0,7.55,9.63,1.0,yes,5.0,10.0,1.0,no,5.0
clg0062,117.0,9.7,10.09,7.0,no,10.0,2.0,2.0,yes,3.0
clg0086,82.0,8.83,9.23,3.0,no,6.0,4.0,1.0,no,5.0
clg0083,100.0,7.55,7.47,5.0,yes,5.0,8.0,5.0,no,1.0
clg0027,102.0,6.5,6.81,2.0,no,1.0,6.0,4.0,no,2.0
clg0062,106.0,5.05,4.9,3.0,yes,1.0,1.0,3.0,no,3.0
clg0012,118.0,5.45,5.77,4.0,no,8.0,10.0,5.0,yes,1.0
clg0003,98.0,7.55,7.56,6.0,no,9.0,4.0,3.0,no,3.0
clg0045,103.0,9.26,7.56,10.0,no,5.0,3.0,3.0,no,3.0
clg0065,73.0,7.55,10.45,6.0,no,2.0,8.0,1.0,no,2.0
clg0073,77.0,7.29,7.15,2.0,no,3.0,2.0,4.0,no,1.0
clg0007,108.0,9.38,7.56,8.0,no,5.0,10.0,2.0,yes,4.0
clg0014,90.0,5.92,5.42,7.0,no,5.0,6.0,1.0,no,5.0
clg0079,99.0,7.55,6.59,4.0,no,5.0,1.0,2.0,no,4.0
clg0021,94.0,7.55,6.92,1.0,yes,2.0,6.0,0.0,no,6.0
clg0010,110.0,9.6,9.45,7.0,no,10.0,3.0,3.0,no,3.0
clg0068,93.0,5.2,5.01,2.0,no,5.0,6.0,4.0,no,1.0
clg0004,102.0,8.46,8.22,9.0,no,5.0,2.0,5.0,no,1.0
clg0088,105.0,7.87,8.04,7.0,no,7.0,7.0,2.0,no,3.0
clg0009,93.0,9.24,8.91,5.0,yes,5.0,9.0,4.0,yes,2.0
clg0049,95.0,5.79,6.11,6.0,yes,8.0,6.0,0.0,no,6.0
clg0062,99.0,6.93,7.31,8.0,no,5.0,10.0,2.0,no,4.0
clg0054,100.0,7.98,7.59,2.0,no,1.0,10.0,0.0,no,6.0
clg0054,93.0,5.32,4.84,6.0,yes,6.0,3.0,5.0,no,1.0
clg0034,105.0,6.26,6.0,2.0,no,5.0,10.0,0.0,no,6.0
clg0100,121.0,7.55,7.56,1.0,no,3.0,3.0,3.0,no,3.0
clg0045,81.0,6.54,6.58,8.0,no,1.0,2.0,4.0,no,2.0
clg0028,95.0,6.41,6.08,3.0,yes,0.0,7.0,4.0,no,2.0
clg0004,103.0,7.05,6.72,3.0,yes,3.0,6.0,5.0,no,1.0
clg0015,99.0,8.96,7.56,5.0,yes,0.0,10.0,1.0,no,5.0
clg0070,86.0,7.55,7.15,5.0,no,5.0,4.0,0.0,no,5.0
clg0062,99.0,7.72,7.56,3.0,yes,2.0,6.0,5.0,no,1.0
clg0062,104.0,6.12,6.02,2.0,no,8.0,7.0,2.0,no,4.0
clg0074,119.0,6.6,7.08,6.0,no,1.0,6.0,0.0,no,6.0
clg0087,91.0,8.68,8.8,10.0,yes,5.0,7.0,3.0,no,3.0
clg0098,89.0,5.3,7.56,5.0,no,7.0,5.0,3.0,no,3.0
clg0096,87.0,6.15,7.56,8.0,no,3.0,6.0,1.0,no,5.0
clg0016,90.0,5.56,5.9,6.0,no,3.0,8.0,1.0,no,5.0
clg0043,79.0,8.17,8.33,1.0,no,9.0,4.0,3.0,no,2.0
clg0008,96.0,7.04,7.0,1.0,yes,9.0,9.0,3.0,no,3.0
clg0016,116.0,7.88,8.18,10.0,yes,1.0,7.0,5.0,yes,1.0
clg0084,99.0,9.99,9.85,6.0,yes,7.0,6.0,4.0,no,2.0
clg0069,92.0,9.71,9.66,10.0,yes,7.0,4.0,3.0,no,3.0
clg0041,92.0,7.41,7.67,4.0,yes,5.0,4.0,0.0,no,6.0
clg0066,110.0,9.19,8.91,10.0,yes,9.0,6.0,3.0,no,3.0
clg0035,99.0,7.46,7.17,9.0,no,5.0,2.0,0.0,no,6.0
clg0012,125.0,5.46,5.96,9.0,no,8.0,6.0,2.0,no,4.0
clg0020,85.0,5.17,5.23,4.0,yes,3.0,5.0,5.0,no,1.0
clg0032,107.0,8.55,8.56,4.0,yes,2.0,10.0,2.0,yes,4.0
clg0043,94.0,8.31,8.72,10.0,no,5.0,8.0,4.0,yes,2.0
clg0062,110.0,6.11,5.97,4.0,no,10.0,3.0,0.0,no,5.0
clg0020,91.0,7.55,9.19,2.0,no,1.0,9.0,3.0,yes,3.0
clg0024,99.0,8.72,8.43,2.0,no,8.0,10.0,3.0,yes,3.0
clg0043,99.0,9.53,9.83,7.0,no,7.0,4.0,3.0,no,3.0
clg0062,82.0,7.55,9.26,2.0,yes,3.0,5.0,5.0,no,1.0
clg0037,89.0,5.23,5.23,3.0,yes,5.0,6.0,2.0,no,4.0
clg0003,83.0,6.21,6.31,4.0,yes,2.0,6.0,5.0,no,1.0
clg0085,99.0,6.22,6.4,2.0,yes,0.0,1.0,3.0,no,3.0
clg0100,98.0,9.38,9.33,1.0,no,3.0,10.0,2.0,yes,4.0
clg0004,113.0,8.68,8.27,4.0,no,5.0,7.0,4.0,yes,2.0
clg0085,89.0,7.55,7.56,9.0,yes,1.0,3.0,1.0,no,5.0
clg0016,91.0,5.41,5.32,2.0,no,5.0,5.0,3.0,no,3.0
clg0083,82.0,7.55,7.95,7.0,yes,2.0,1.0,0.0,no,6.0
clg0045,95.0,9.45,7.56,3.0,no,6.0,3.0,4.0,no,2.0
clg0074,101.0,5.16,4.78,9.0,no,0.0,7.0,1.0,no,1.0
clg0089,115.0,5.98,6.12,6.0,no,9.0,7.0,5.0,no,1.0
clg0058,89.0,7.02,7.36,1.0,no,1.0,5.0,2.0,no,4.0
clg0062,82.0,7.05,7.35,9.0,no,1.0,6.0,4.0,no,2.0
clg0086,111.0,8.95,7.56,1.0,yes,9.0,8.0,3.0,yes,3.0
clg0071,89.0,8.69,7.56,6.0,no,5.0,6.0,3.0,no,3.0
clg0098,99.0,5.89,5.97,8.0,yes,6.0,7.0,1.0,no,4.0
clg0041,118.0,6.6,6.14,10.0,no,5.0,1.0,3.0,no,3.0
clg0062,91.0,7.4,7.58,8.0,no,4.0,2.0,5.0,no,1.0
clg0004,128.0,9.72,9.51,9.0,no,5.0,6.0,3.0,yes,3.0
clg0051,119.0,7.99,7.56,7.0,no,2.0,1.0,4.0,no,2.0
clg0052,85.0,6.05,6.27,1.0,no,3.0,10.0,1.0,no,5.0
clg0051,98.0,8.36,8.04,6.0,yes,9.0,6.0,3.0,no,2.0
clg0049,96.0,5.14,7.56,6.0,yes,9.0,1.0,5.0,no,1.0
clg0055,97.0,9.12,9.54,2.0,no,10.0,8.0,0.0,no,6.0
clg0055,102.0,8.84,8.5,1.0,yes,10.0,8.0,3.0,yes,2.0
clg0030,109.0,7.55,7.98,4.0,yes,8.0,9.0,3.0,no,3.0
clg0049,72.0,5.43,5.77,2.0,yes,1.0,6.0,0.0,no,5.0
clg0073,105.0,7.96,7.85,6.0,no,9.0,10.0,4.0,no,1.0
clg0084,93.0,8.44,8.48,8.0,no,0.0,4.0,3.0,no,3.0
clg0017,112.0,9.88,9.91,3.0,no,6.0,4.0,1.0,no,5.0
clg0068,106.0,8.49,8.77,10.0,no,5.0,7.0,2.0,no,4.0
clg0090,116.0,7.29,7.52,6.0,yes,1.0,7.0,0.0,no,6.0
clg0084,105.0,7.05,7.27,2.0,no,7.0,7.0,3.0,no,3.0
clg0032,96.0,5.78,5.57,7.0,no,5.0,9.0,4.0,no,2.0
clg0043,103.0,5.63,7.56,1.0,no,0.0,5.0,0.0,no,6.0
clg0097,99.0,6.22,6.29,6.0,yes,8.0,6.0,3.0,no,3.0
clg0036,99.0,5.01,4.98,10.0,no,4.0,2.0,2.0,no,2.0
clg0003,73.0,9.26,9.12,7.0,no,0.0,9.0,2.0,yes,4.0
clg0077,122.0,6.46,6.39,1.0,no,5.0,4.0,0.0,no,5.0
clg0100,99.0,5.55,6.01,10.0,no,2.0,6.0,3.0,no,3.0
clg0075,97.0,6.68,6.55,3.0,yes,5.0,9.0,0.0,no,6.0
clg0062,102.0,6.54,7.56,1.0,no,8.0,4.0,0.0,no,6.0
clg0002,140.0,9.18,9.47,3.0,yes,10.0,6.0,1.0,no,5.0
clg0060,91.0,8.83,8.79,10.0,yes,9.0,10.0,3.0,yes,3.0
clg0024,99.0,8.29,8.2,1.0,no,1.0,5.0,0.0,no,6.0
clg0091,96.0,8.58,8.46,7.0,no,9.0,10.0,3.0,yes,3.0
clg0062,99.0,9.55,9.96,2.0,no,9.0,8.0,4.0,yes,2.0
clg0086,99.0,7.81,7.56,5.0,no,2.0,9.0,0.0,no,6.0
clg0051,116.0,6.48,6.29,10.0,no,4.0,7.0,1.0,no,5.0
clg0025,85.0,9.18,9.54,5.0,no,0.0,6.0,2.0,no,4.0
clg0045,89.0,9.37,9.54,3.0,no,9.0,6.0,4.0,no,2.0
clg0036,118.0,7.55,5.41,2.0,no,9.0,5.0,1.0,no,5.0
clg0065,76.0,6.94,7.02,10.0,no,4.0,2.0,5.0,no,1.0
clg0033,57.0,8.98,9.39,1.0,no,10.0,6.0,4.0,yes,2.0
clg0036,112.0,5.63,6.02,9.0,no,5.0,7.0,5.0,no,1.0
clg0045,99.0,9.79,9.41,2.0,no,9.0,6.0,1.0,no,5.0
clg0062,80.0,5.9,5.96,10.0,yes,6.0,7.0,3.0,no,3.0
clg0074,71.0,8.09,8.06,2.0,no,3.0,10.0,2.0,yes,4.0
clg0039,97.0,7.08,7.24,8.0,no,4.0,5.0,2.0,no,3.0
clg0062,74.0,6.79,6.48,4.0,yes,5.0,3.0,0.0,no,4.0
clg0009,94.0,6.25,6.74,3.0,no,5.0,10.0,5.0,no,1.0
clg0024,94.0,8.42,8.25,4.0,yes,9.0,10.0,2.0,yes,3.0
clg0096,77.0,9.66,9.61,10.0,no,4.0,10.0,3.0,yes,3.0
clg0073,106.0,9.42,9.1,2.0,yes,1.0,6.0,4.0,no,2.0
clg0076,78.0,5.87,6.1,9.0,no,2.0,9.0,3.0,no,3.0
clg0077,123.0,5.38,5.31,3.0,no,4.0,8.0,5.0,yes,1.0
clg0048,77.0,5.38,5.17,1.0,yes,5.0,4.0,5.0,no,1.0
clg0081,106.0,6.46,6.55,3.0,no,3.0,9.0,3.0,no,3.0
90l03gc,106.0,5.2,7.56,7.0,no,5.0,3.0,0.0,no,6.0
clg0099,99.0,9.85,7.56,4.0,yes,7.0,6.0,0.0,no,6.0
clg0062,86.0,7.61,7.58,8.0,no,0.0,3.0,0.0,no,5.0
clg0005,95.0,7.76,7.56,5.0,no,0.0,8.0,5.0,yes,1.0
clg0048,107.0,7.34,7.25,2.0,no,6.0,5.0,3.0,no,2.0
clg0047,95.0,9.0,8.87,7.0,no,3.0,5.0,2.0,no,4.0
clg0090,107.0,6.21,5.9,7.0,no,5.0,6.0,3.0,no,3.0
clg0016,98.0,7.55,5.46,8.0,yes,6.0,10.0,0.0,no,6.0
clg0061,91.0,8.05,8.35,3.0,yes,0.0,10.0,5.0,yes,1.0
clg0058,98.0,7.45,7.24,9.0,yes,3.0,3.0,2.0,no,3.0
clg0004,99.0,5.0,4.69,3.0,no,0.0,2.0,0.0,no,4.0
clg0048,75.0,7.1,7.18,2.0,no,2.0,8.0,0.0,no,5.0
clg0081,120.0,5.86,5.58,2.0,no,5.0,7.0,4.0,no,2.0
clg0056,114.0,6.17,6.55,5.0,no,8.0,10.0,3.0,yes,3.0
clg0062,88.0,7.22,7.29,4.0,no,5.0,7.0,5.0,no,1.0
clg0062,99.0,6.27,7.56,3.0,no,5.0,1.0,2.0,no,4.0
clg0029,99.0,8.05,7.56,1.0,no,5.0,5.0,0.0,no,6.0
clg0058,108.0,8.08,8.49,2.0,no,0.0,5.0,5.0,no,1.0
clg0031,99.0,9.82,9.38,5.0,no,5.0,6.0,4.0,no,2.0
clg0024,136.0,6.31,6.73,8.0,no,5.0,10.0,0.0,no,5.0
clg0050,99.0,9.58,9.68,2.0,yes,8.0,10.0,0.0,no,6.0
clg0046,108.0,7.81,7.47,4.0,no,6.0,5.0,4.0,no,2.0
clg0041,74.0,7.54,7.31,5.0,no,5.0,1.0,5.0,no,1.0
clg0004,92.0,5.38,5.57,2.0,no,8.0,3.0,4.0,no,2.0
clg0019,109.0,8.56,7.56,6.0,yes,4.0,3.0,4.0,no,2.0
clg0062,119.0,6.12,5.77,5.0,no,6.0,6.0,1.0,no,4.0
clg0056,112.0,5.39,5.3,5.0,no,4.0,8.0,2.0,yes,2.0
clg0067,79.0,8.2,7.56,6.0,yes,6.0,1.0,1.0,no,5.0
clg0078,109.0,9.77,10.04,8.0,no,4.0,8.0,3.0,yes,3.0
clg0064,77.0,9.92,9.86,2.0,no,10.0,3.0,2.0,no,4.0
clg0046,93.0,6.62,6.4,5.0,yes,8.0,9.0,0.0,no,6.0
clg0023,116.0,5.98,5.8,8.0,yes,9.0,6.0,2.0,no,4.0
clg0062,86.0,6.97,7.03,9.0,yes,3.0,2.0,0.0,no,5.0
clg0057,108.0,9.85,10.17,7.0,yes,5.0,4.0,3.0,no,2.0
clg0013,88.0,9.26,9.58,8.0,no,5.0,10.0,4.0,yes,2.0
clg0054,81.0,9.14,9.35,4.0,no,10.0,6.0,5.0,no,1.0
clg0014,86.0,5.96,6.31,1.0,no,0.0,6.0,4.0,no,2.0
clg0046,99.0,6.1,6.09,10.0,yes,8.0,1.0,1.0,no,5.0
clg0037,101.0,9.05,8.64,6.0,no,10.0,4.0,2.0,no,4.0
clg0073,94.0,7.1,7.48,7.0,no,0.0,4.0,5.0,no,1.0
clg0077,106.0,7.55,8.84,2.0,no,7.0,7.0,0.0,no,6.0
clg0098,99.0,6.75,7.56,4.0,no,3.0,4.0,2.0,no,4.0
clg0048,101.0,5.61,6.03,10.0,no,5.0,5.0,2.0,no,4.0
clg0074,126.0,7.17,7.61,2.0,no,4.0,1.0,5.0,no,1.0
clg0010,99.0,6.9,7.29,8.0,no,0.0,7.0,0.0,no,6.0
clg0054,105.0,5.96,5.89,3.0,no,6.0,2.0,5.0,no,1.0
clg0062,96.0,9.19,8.69,10.0,no,4.0,10.0,4.0,yes,2.0
clg0081,101.0,8.95,8.69,9.0,no,5.0,4.0,0.0,no,6.0
clg0059,96.0,8.24,8.28,9.0,yes,9.0,3.0,5.0,no,1.0
clg0062,91.0,6.35,7.56,1.0,yes,0.0,1.0,1.0,no,5.0
clg0025,73.0,6.11,5.76,9.0,yes,6.0,6.0,4.0,no,2.0
clg0021,102.0,6.8,6.54,7.0,no,8.0,6.0,3.0,no,3.0
clg0074,107.0,7.55,7.56,5.0,yes,7.0,10.0,5.0,no,1.0
clg0011,99.0,9.08,9.42,3.0,no,8.0,6.0,3.0,yes,3.0
clg0080,70.0,8.55,8.67,4.0,no,5.0,5.0,3.0,no,3.0
clg0048,87.0,5.43,5.12,10.0,yes,8.0,1.0,0.0,no,6.0
clg0060,105.0,6.36,6.09,4.0,yes,9.0,9.0,4.0,no,2.0
clg0086,87.0,9.34,9.47,4.0,no,5.0,6.0,5.0,no,1.0
clg0059,93.0,8.79,7.56,1.0,no,10.0,10.0,3.0,yes,3.0
clg0086,89.0,5.19,4.94,6.0,no,1.0,6.0,3.0,no,3.0
clg0033,106.0,9.09,7.56,1.0,no,4.0,5.0,0.0,no,6.0
clg0062,110.0,9.66,9.8,10.0,no,3.0,10.0,1.0,no,5.0
clg0062,108.0,7.3,7.63,3.0,yes,2.0,9.0,1.0,no,4.0
clg0005,83.0,5.49,5.78,2.0,no,8.0,6.0,0.0,no,6.0
clg0021,106.0,9.42,9.09,1.0,no,5.0,8.0,0.0,no,6.0
clg0071,130.0,6.22,6.27,3.0,no,9.0,1.0,4.0,no,2.0
clg0088,99.0,6.68,6.68,3.0,yes,2.0,6.0,4.0,no,2.0
clg0030,99.0,8.5,8.84,6.0,no,9.0,9.0,4.0,yes,2.0
clg0087,97.0,9.52,9.65,4.0,yes,4.0,10.0,3.0,yes,3.0
clg0062,112.0,5.6,5.76,10.0,no,8.0,10.0,4.0,yes,2.0
clg0098,118.0,7.59,8.05,8.0,no,1.0,3.0,3.0,yes,2.0
clg0065,99.0,8.02,8.42,9.0,no,5.0,1.0,2.0,no,4.0
clg0034,98.0,6.23,6.42,6.0,no,5.0,6.0,2.0,no,4.0
clg0049,118.0,7.55,9.59,5.0,yes,10.0,10.0,2.0,yes,4.0
clg0013,114.0,6.8,6.37,5.0,no,4.0,5.0,1.0,no,5.0
clg0062,80.0,7.55,9.28,4.0,no,5.0,6.0,2.0,no,4.0
clg0053,108.0,6.72,6.29,5.0,no,10.0,9.0,1.0,no,5.0
clg0062,78.0,7.07,7.56,6.0,no,5.0,6.0,0.0,no,6.0
clg0031,93.0,5.78,5.85,6.0,yes,3.0,3.0,5.0,no,1.0
clg0040,93.0,8.91,9.14,7.0,yes,1.0,10.0,2.0,yes,4.0
clg0024,101.0,7.77,8.03,1.0,no,9.0,6.0,5.0,no,1.0
clg0047,105.0,7.75,8.24,7.0,yes,2.0,8.0,2.0,yes,4.0
clg0097,117.0,6.76,7.21,4.0,yes,9.0,9.0,5.0,yes,1.0
clg0084,99.0,5.37,5.56,3.0,no,10.0,7.0,2.0,no,4.0
clg0091,99.0,7.55,6.25,6.0,no,4.0,6.0,4.0,no,2.0
clg0029,92.0,6.88,7.56,10.0,yes,3.0,10.0,1.0,no,5.0
clg0092,79.0,5.94,5.62,5.0,no,10.0,4.0,4.0,no,2.0
clg0082,107.0,7.55,7.56,9.0,yes,4.0,5.0,3.0,no,3.0
clg0020,107.0,6.61,6.76,9.0,no,4.0,4.0,0.0,no,6.0
clg0071,112.0,7.63,7.14,3.0,no,6.0,1.0,1.0,no,5.0
